#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2016-03-12-19-00-04
ts	uid	id_orig_h	id_orig_p	id_resp_h	id_resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
1457830649.610002	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1710	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30130100000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502753	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft63BgVjnDQMjip18	-
1457830649.999057	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1711	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30140160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830650.100403	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1712	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30140160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16615	200	OK	-	-	-	(empty)	-	-	-	-	-	FBz03w185ZQAaVjwe	-
1457830650.211082	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1713	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30150120000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830652.033453	C3VRJL3SM4RMqJHpsk	10.180.226.118	55360	93.184.215.248	80	165	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458662_H264_1000_42458794_audio.mp4?expire=1458693323&token=a52090351620c9ebd97af414f2877a4c	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	43225	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830652.033420	CS9Z5T31HwuFRyfMgl	10.180.226.118	55374	93.184.215.248	80	3	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458667_H264_3200_42458813_video.mp4?expire=1458693323&token=97e202fb6fe586f13a26260b0311d6e6	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	1079301	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830652.088882	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1714	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30150120000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502747	200	OK	-	-	-	(empty)	-	-	-	-	-	FNMA4W2fj0EMcK693	-
1457830652.567041	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1715	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30160213333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830653.511907	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1716	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30160213333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16629	200	OK	-	-	-	(empty)	-	-	-	-	-	Flk5To2NCM7Kzpv71a	-
1457830653.584195	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1717	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30170140000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830655.555512	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1718	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30170140000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	502807	200	OK	-	-	-	(empty)	-	-	-	-	-	FMjoMS251VApsdxTX9	-
1457830655.938587	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1719	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30180266666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830656.047528	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1720	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30180266666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16617	200	OK	-	-	-	(empty)	-	-	-	-	-	FdJBnt1nVgzXEyoj4e	-
1457830656.169901	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1721	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30190160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830657.032070	C3VRJL3SM4RMqJHpsk	10.180.226.118	55360	93.184.215.248	80	166	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458662_H264_1000_42458794_audio.mp4?expire=1458693323&token=a52090351620c9ebd97af414f2877a4c	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	43062	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830657.030366	CS9Z5T31HwuFRyfMgl	10.180.226.118	55374	93.184.215.248	80	4	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458667_H264_3200_42458813_video.mp4?expire=1458693323&token=97e202fb6fe586f13a26260b0311d6e6	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	1048732	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830657.542168	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1722	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30190160000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	524915	200	OK	-	-	-	(empty)	-	-	-	-	-	FOETzU3EwWK7xXP8Ue	-
1457830657.957061	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1723	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30200320000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830658.061610	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1724	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30200320000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16608	200	OK	-	-	-	(empty)	-	-	-	-	-	FKxTlU21A1JVbkN18c	-
1457830658.170222	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1725	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30210180000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830659.551286	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1726	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30210180000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	480585	200	OK	-	-	-	(empty)	-	-	-	-	-	FpAxfx36IhfgwJBOQa	-
1457830659.927823	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1727	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30220373333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830660.062738	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1728	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30220373333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16653	200	OK	-	-	-	(empty)	-	-	-	-	-	F2mcos6t1eeUlNVY6	-
1457830660.181460	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1729	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30230200000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830661.561434	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1730	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30230200000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	548717	200	OK	-	-	-	(empty)	-	-	-	-	-	FU5WT03AwhF72zqIGe	-
1457830662.015172	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1731	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30240426666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830662.034395	C3VRJL3SM4RMqJHpsk	10.180.226.118	55360	93.184.215.248	80	167	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458662_H264_1000_42458794_audio.mp4?expire=1458693323&token=a52090351620c9ebd97af414f2877a4c	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	43068	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830662.095910	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1732	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30240426666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16590	200	OK	-	-	-	(empty)	-	-	-	-	-	F4ox2G2qWFYz3aHv0i	-
1457830662.031856	CS9Z5T31HwuFRyfMgl	10.180.226.118	55374	93.184.215.248	80	5	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458667_H264_3200_42458813_video.mp4?expire=1458693323&token=97e202fb6fe586f13a26260b0311d6e6	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	1135993	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830662.299723	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1733	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30250220000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830662.386909	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1734	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30250220000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	509482	200	OK	-	-	-	(empty)	-	-	-	-	-	FBozJHIs2eb2Cr09l	-
1457830662.761149	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1735	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30260480000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830663.570755	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1736	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30260480000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16654	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc2MZ51uMsb7CUzdb8	-
1457830663.682709	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1737	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30270240000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830664.031105	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1738	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30270240000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	635261	200	OK	-	-	-	(empty)	-	-	-	-	-	FZCnRm2P5RpIeyvRq2	-
1457830664.545723	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1739	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30280533333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830665.555160	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1740	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30280533333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16623	200	OK	-	-	-	(empty)	-	-	-	-	-	FDbFjhIjXcXDzzFv2	-
1457830665.666158	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1741	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30290260000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830667.030484	C3VRJL3SM4RMqJHpsk	10.180.226.118	55360	93.184.215.248	80	168	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458662_H264_1000_42458794_audio.mp4?expire=1458693323&token=a52090351620c9ebd97af414f2877a4c	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	43044	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
1457830667.030203	CS9Z5T31HwuFRyfMgl	10.180.226.118	55374	93.184.215.248	80	6	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458667_H264_3200_42458813_video.mp4?expire=1458693323&token=97e202fb6fe586f13a26260b0311d6e6	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	1034757	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	FJffj42pc0C1V5lRej	-
1457830667.566219	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1742	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30290260000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	509636	200	OK	-	-	-	(empty)	-	-	-	-	-	FcwXtC4ywmeSQfFLJc	-
1457830668.099677	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1743	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30300586666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830668.210311	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1744	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30300586666)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16623	200	OK	-	-	-	(empty)	-	-	-	-	-	FVEM9E2CGQU34D3aj5	-
1457830668.341371	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1745	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30310280000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830669.501799	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1746	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30310280000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	602203	200	OK	-	-	-	(empty)	-	-	-	-	-	F851mm4s0UR4LHffwl	-
1457830669.938222	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1747	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30320640000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830670.045929	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1748	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30320640000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16599	200	OK	-	-	-	(empty)	-	-	-	-	-	FDzIn31e6tzuaJnUb8	-
1457830670.153229	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1749	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30330300000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830671.516266	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1750	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30330300000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	473495	200	OK	-	-	-	(empty)	-	-	-	-	-	FWImDG3w8DTDednC9f	-
1457830671.880905	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1751	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30340693333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830671.989119	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1752	GET	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(64000)/Fragments(audio_AACH_64k=30340693333)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	16632	200	OK	-	-	-	(empty)	-	-	-	-	-	Fop2rc2lVIsvlmXbAb	-
1457830672.097543	CkybJv3ENUxSSUw8qd	10.180.226.118	36075	23.67.242.26	80	1753	HEAD	a748avodsls3us-s.akamaihd.net	/d/1$A3VN4E5F7BBC7S,44860091/ondemand/9317/c22c/061c/4f11-94d8-b580d4038ce5/46dfee1e-01fc-48d8-96b7-001870240c46.ism/QualityLevels(2000000)/Fragments(video=30350320000)	-	1.1	Roku/DVP-7.0 (037.00E09044A)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1457830672.031241	CS9Z5T31HwuFRyfMgl	10.180.226.118	55374	93.184.215.248	80	7	GET	http-e-darwin.hulu.com	/233/60685233/agave50904393_42458667_H264_3200_42458813_video.mp4?expire=1458693323&token=97e202fb6fe586f13a26260b0311d6e6	http://www.hulu.com/	1.1	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36	0	1110446	206	Partial Content	-	-	-	(empty)	-	-	-	-	-	-	-
